product_id,img_path,brand,name,color1,color2,price_og,price_resell,n_scrap,+price,tokenized_color,tokenized_bn
24464,crawling\product_crawling\image\24464.jpg,New Balance,New Balance x Paperboy Paris 801 Tuna Tataki Sandwich,MULTI,Nan,135400,99000,6.0,-36400,[ 0  0  0  0  0  0  0  0  0  0  2 26  3  9],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
    9 1075  248 1834 1835    1    1]"
25777,crawling\product_crawling\image\25777.jpg,New Balance,New balance 991 Made in UK Navy Black,NAVY,BLACK,281100,278500,29.0,-2600,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  5],[ 0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 91 20 23 51 38 10]
23927,crawling\product_crawling\image\23927.jpg,New Balance,New Balance 530 Black,BLACK,WHITE,99000,151400,389.0,52400,[0 0 0 0 0 0 0 0 0 0 2 5 3 4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6
   7 128  10]"
24389,crawling\product_crawling\image\24389.jpg,New Balance,New Balance 997 Made in USA Earth Tones,TAN,BROWN,270800,220000,15.0,-50800,[ 0  0  0  0  0  0  0  0  0  0  2 50  3 22],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 135  20  23
  29 490   1]"
28686,crawling\product_crawling\image\28686.jpg,New Balance,New Balance x Atmos AM574 Camo White,CAMO,WHITE,109000,95000,56.0,-14000,[  0   0   0   0   0   0   0   0   0   0   2 170   3   4],"[   0    0    0    0    0    0    0    0    0    0    2    6    7    3
    6    7    9  168 1357  126   11]"
34676,crawling\product_crawling\image\34676.jpg,New Balance,New Balance x Aries 991 Made in UK Orange Silver,ORANGE,SILVER,259000,300000,30.0,41000,[ 0  0  0  0  0  0  0  0  0  0  2 18  3 13],"[   0    0    0    0    0    0    0    2    6    7    3    6    7    9
 1082   91   20   23   51   45   52]"
22414,crawling\product_crawling\image\22414.jpg,New Balance,New Balance 998 Made in USA Super Fabric,CREAM,Nan,221500,183800,71.0,-37700,[ 0  0  0  0  0  0  0  0  0  0  2 32  3  9],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 215  20  23
  29 419   1]"
42515,crawling\product_crawling\image\42515.jpg,New Balance,New Balance x Comme des Garcons Junya Watanabe Man 990v5 Made in USA White,WHITE,WHITE,449300,340000,62.0,-109300,[0 0 0 0 0 0 0 0 0 0 2 4 3 4],"[  0   0   0   2   6   7   3   6   7   9 114 115 116 461 462 346 255  20
  23  29  11]"
24364,crawling\product_crawling\image\24364.jpg,New Balance,New Balance x Engineered Garments 990v5 Made in USA Navy,NAVY,Nan,283100,299000,56.0,15900,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  9],"[   0    0    0    0    0    0    0    2    6    7    3    6    7    9
 1068 1069  255   20   23   29   38]"
21936,crawling\product_crawling\image\21936.jpg,New Balance,New Balance 997 Made in USA Black Gold,BLACK,GOLD,369300,110000,16.0,-259300,[ 0  0  0  0  0  0  0  0  0  0  2  5  3 20],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 135  20  23
  29  10  66]"
21914,crawling\product_crawling\image\21914.jpg,New Balance,New Balance x Red Wing 997 Made in USA,BROWN,Nan,369300,520000,33.0,150700,[ 0  0  0  0  0  0  0  0  0  0  2 22  3  9],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
    9   27 1632  135   20   23   29]"
24429,crawling\product_crawling\image\24429.jpg,New Balance,New Balance 991 Made in UK Olive & Tan,OLIVE,TAN,259000,259200,77.0,200,[ 0  0  0  0  0  0  0  0  0  0  2 46  3 50],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  91  20  23
  51 137 167]"
26067,crawling\product_crawling\image\26067.jpg,New Balance,New Balance 998 Made in USA Grey Navy Red,GREY,RED,227700,292000,39.0,64300,[0 0 0 0 0 0 0 0 0 0 2 6 3 7],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 215  20  23  29
  17  38  27]"
21422,crawling\product_crawling\image\21422.jpg,New Balance,New Balance x Engineered Garments 990v5 Made in USA Grey,GREY,GREY,283100,250000,33.0,-33100,[0 0 0 0 0 0 0 0 0 0 2 6 3 6],"[   0    0    0    0    0    0    0    2    6    7    3    6    7    9
 1068 1069  255   20   23   29   17]"
24981,crawling\product_crawling\image\24981.jpg,New Balance,New Balance 991 Made in UK Grey Navy,GREY,BLUE,239000,256200,74.0,17200,[0 0 0 0 0 0 0 0 0 0 2 6 3 8],[ 0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 91 20 23 51 17 38]
24647,crawling\product_crawling\image\24647.jpg,New Balance,New Balance 990 Made in USA National Park,BLUE,RED,221500,202500,31.0,-19000,[0 0 0 0 0 0 0 0 0 0 2 8 3 7],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 464  20  23
  29 910 347]"
24433,crawling\product_crawling\image\24433.jpg,New Balance,New Balance Made in UK 991 Blue,BRIGHT BLUE,GREY,257200,283200,169.0,26000,[ 0  0  0  0  0  0  0  0  0  2 42  8  3  6],[ 0  0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 20 23 51 91 24]
20088,crawling\product_crawling\image\20088.jpg,New Balance,New Balance x Aime Leon Dore 997 Made in USA Canary Yellow,MULTI-COLOR,Nan,283100,512500,27.0,229400,[ 0  0  0  0  0  0  0  0  0  2 26 31  3  9],"[  0   0   0   0   0   2   6   7   3   6   7   9 212 213 214 135  20  23
  29   1  67]"
20014,crawling\product_crawling\image\20014.jpg,New Balance,New Balance 1530 Made in UK Anniversary Pack Grey Navy,GREY,NAVY-PETROL,233800,178666,29.0,-55134,[ 0  0  0  0  0  0  0  0  0  2  6  3 17  1],"[   0    0    0    0    0    0    0    2    6    7    3    6    7 1836
   20   23   51  146   56   17   38]"
33850,crawling\product_crawling\image\33850.jpg,New Balance,New Balance x Comme des Garcons Junya Watanabe Man 400 White,WHITE,WHITE,215400,218666,13.0,3266,[0 0 0 0 0 0 0 0 0 0 2 4 3 4],"[  0   0   0   0   0   0   2   6   7   3   6   7   9 114 115 116 461 462
 346   1  11]"
18506,crawling\product_crawling\image\18506.jpg,New Balance,New Balance 1500.9 Made in UK Summer Nine Pack Grey Navy,WHITE,BLACK,246200,146600,26.0,-99600,[0 0 0 0 0 0 0 0 0 0 2 4 3 5],"[  0   0   0   0   0   2   6   7   3   6   7 169 104  20  23  51 447   1
  56  17  38]"
36024,crawling\product_crawling\image\36024.jpg,New Balance,New Balance 770.9 Made in UK Light Blue Grey,LIGHT BLUE,GREY,239000,82666,21.0,-156334,[ 0  0  0  0  0  0  0  0  0  2 14  8  3  6],"[   0    0    0    0    0    0    0    2    6    7    3    6    7 1358
  104   20   23   51   54   24   17]"
29084,crawling\product_crawling\image\29084.jpg,New Balance,New Balance 1500 Made in UK Metallic Gold,GOLD,WHITE,244000,150000,11.0,-94000,[ 0  0  0  0  0  0  0  0  0  0  2 20  3  4],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 169  20  23
  51  92  66]"
25859,crawling\product_crawling\image\25859.jpg,New Balance,New Balance 574v2 Sport Vintage Navy,NAVY,NAVY,187400,238000,48.0,50600,[ 0  0  0  0  0  0  0  0  0  0  2 17  3 17],"[   0    0    0    0    0    0    0    0    0    0    0    2    6    7
    3    6    7 1837  386  119   38]"
24672,crawling\product_crawling\image\24672.jpg,New Balance,New Balance 574v2 Sport Vintage Grey,GREY,GREY,160000,273800,76.0,113800,[0 0 0 0 0 0 0 0 0 0 2 6 3 6],"[   0    0    0    0    0    0    0    0    0    0    0    2    6    7
    3    6    7 1837  386  119   17]"
17878,crawling\product_crawling\image\17878.jpg,New Balance,New Balance 574 Sport Vintage Black,VINTAGE BLACK,Nan,160000,227000,58.0,67000,[  0   0   0   0   0   0   0   0   0   2 105   5   3   9],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  68
 386 119  10]"
26702,crawling\product_crawling\image\26702.jpg,New Balance,New Balance 990v4 Made in USA Black,BLACK,Nan,320000,250000,26.0,-70000,[0 0 0 0 0 0 0 0 0 0 2 5 3 9],"[  0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 289  20
  23  29  10]"
16359,crawling\product_crawling\image\16359.jpg,New Balance,New Balance 997 Made in USA Navy Grey,NAVY,WHITE,246200,266000,65.0,19800,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  4],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 135  20  23
  29  38  17]"
16352,crawling\product_crawling\image\16352.jpg,New Balance,New Balance 990v2 Made in USA Grey 2018,GREY,WHITE,246200,271800,186.0,25600,[0 0 0 0 0 0 0 0 0 0 2 6 3 4],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 256  20  23
  29  17 172]"
16348,crawling\product_crawling\image\16348.jpg,New Balance,New Balance 990v3 Black,BLACK,WHITE,203100,249000,178.0,45900,[0 0 0 0 0 0 0 0 0 0 2 5 3 4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6
   7 177  10]"
26685,crawling\product_crawling\image\26685.jpg,New Balance,New Balance 993 Made in USA Grey - B Narrow,GREY,WHITE,246200,262000,88.0,15800,[0 0 0 0 0 0 0 0 0 0 2 6 3 4],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 353  20  23  29
  17 361 930]"
28051,crawling\product_crawling\image\28051.jpg,New Balance,New Balance x J.Crew 998 Made in USA Condiments,MUSTARD,KETCHUP,221500,187000,20.0,-34500,[0 0 0 0 0 0 0 0 0 0 2 1 3 1],"[  0   0   0   0   0   0   0   2   6   7   3   6   7   9 301 328 215  20
  23  29   1]"
25665,crawling\product_crawling\image\25665.jpg,New Balance,New Balance Made in UK 991.5 Solway,BROWN,TERRACOTTA,254400,177000,29.0,-77400,[ 0  0  0  0  0  0  0  0  0  0  2 22  3  1],[ 0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 20 23 51 91 43  1]
14315,crawling\product_crawling\image\14315.jpg,New Balance,New Balance 574 Legacy Of Grey,GREY,Nan,123100,214800,107.0,91700,[0 0 0 0 0 0 0 0 0 0 2 6 3 9],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  68
 156  82  17]"
35238,crawling\product_crawling\image\35238.jpg,New Balance,New Balance 576 Made in UK Grey 30th Anniversay,GREY,Nan,200800,157000,35.0,-43800,[0 0 0 0 0 0 0 0 0 0 2 6 3 9],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
 1359   20   23   51   17  563 1360]"
36017,crawling\product_crawling\image\36017.jpg,New Balance,New Balance x Concepts 574 Rose - 2E Wide,ROSE,REFLECTIVE SILVER,147700,175000,41.0,27300,[  0   0   0   0   0   0   0   0   0   2 192   3 401  13],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7   9 247  68
 436 101  81]"
28922,crawling\product_crawling\image\28922.jpg,New Balance,New Balance 999 Made in USA Tan Light Blue,TAN,GREEN,221500,170000,5.0,-51500,[ 0  0  0  0  0  0  0  0  0  0  2 50  3 11],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 465  20  23  29
 167  54  24]"
13419,crawling\product_crawling\image\13419.jpg,New Balance,New Balance 998 Made in USA Grey Blue,GREY,BLUE,258500,160000,13.0,-98500,[0 0 0 0 0 0 0 0 0 0 2 6 3 8],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 215  20  23
  29  17  24]"
23857,crawling\product_crawling\image\23857.jpg,New Balance,New Balance 1400 Made in USA Mountain Green,MOUNTAIN GREEN,Nan,239000,325000,1213.0,86000,[  0   0   0   0   0   0   0   0   0   2 349  11   3   9],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23
  29 250  28]"
13426,crawling\product_crawling\image\13426.jpg,New Balance,New Balance 997 Grey Silver,MARBLEHEAD,SILVER,110700,108200,87.0,-2500,[  0   0   0   0   0   0   0   0   0   0   2 130   3  13],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7
 135  17  52]"
13417,crawling\product_crawling\image\13417.jpg,New Balance,New Balance 997 Made in USA Grey Navy,GREY,NAVY,258500,190000,21.0,-68500,[ 0  0  0  0  0  0  0  0  0  0  2  6  3 17],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 135  20  23
  29  17  38]"
30743,crawling\product_crawling\image\30743.jpg,New Balance,New Balance 990v4 Made in USA Magnet,MAGNET,SILVER MINK,239000,130000,44.0,-109000,[  0   0   0   0   0   0   0   0   0   2 169   3  13 315],"[  0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 289  20
  23  29 633]"
11991,crawling\product_crawling\image\11991.jpg,New Balance,New Balance x Concepts 999 Made in USA Hyannis Red,GREY,WHITE,246200,344000,54.0,97800,[0 0 0 0 0 0 0 0 0 0 2 6 3 4],"[   0    0    0    0    0    0    0    2    6    7    3    6    7    9
  247  465   20   23   29 1350   27]"
56997,crawling\product_crawling\image\56997.jpg,New Balance,New Balance x Concepts 999 Made in USA Hyannis Red (Special Box),HYANNIS RED,Nan,246200,508000,16.0,261800,[0 0 0 0 0 0 0 0 0 2 1 7 3 9],"[   0    0    0    0    0    2    6    7    3    6    7    9  247  465
   20   23   29 1350   27  261  270]"
11437,crawling\product_crawling\image\11437.jpg,New Balance,New Balance x Stussy 990v4 Made in USA Cream,CREAM,WHITE,221500,425000,208.0,203500,[ 0  0  0  0  0  0  0  0  0  0  2 32  3  4],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7   9 188 289  20
  23  29  94]"
28196,crawling\product_crawling\image\28196.jpg,New Balance,New Balance 997 Made in USA Navy Blue,NAVY,CASTAWAY,258500,140000,22.0,-118500,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  1],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 135  20  23
  29  38  24]"
27617,crawling\product_crawling\image\27617.jpg,New Balance,New Balance x Horween Leather 998 Made in USA Bespoke Horween,TAN,SILVER,488000,165000,16.0,-323000,[ 0  0  0  0  0  0  0  0  0  0  2 50  3 13],"[   0    0    0    0    0    0    2    6    7    3    6    7    9 1838
   86  215   20   23   29    1 1838]"
26236,crawling\product_crawling\image\26236.jpg,New Balance,New Balance 998 Made in USA Ski Pack Grey,GREY,TEAL,259000,139600,22.0,-119400,[ 0  0  0  0  0  0  0  0  0  0  2  6  3 58],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
  215   20   23   29 1839   56   17]"
26545,crawling\product_crawling\image\26545.jpg,New Balance,New Balance x Concepts 998 Made in USA City Rivalry Boston,GREEN,RUST,270800,218333,20.0,-52467,[  0   0   0   0   0   0   0   0   0   0   2  11   3 305],"[   0    0    0    0    0    0    2    6    7    3    6    7    9  247
  215   20   23   29  311  810 1325]"
6609,crawling\product_crawling\image\6609.jpg,New Balance,New Balance 998 Made in USA Explore by Sea Grey Navy,LIGHT GREY,NAVY,221500,220000,44.0,-1500,[ 0  0  0  0  0  0  0  0  0  2 14  6  3 17],"[   0    0    0    0    0    0    2    6    7    3    6    7  215   20
   23   29 1092  610  138   17   38]"
37588,crawling\product_crawling\image\37588.jpg,New Balance,New Balance 1700 Made in USA Gray,GRAY,Nan,355300,290000,57.0,-65300,[ 0  0  0  0  0  0  0  0  0  0  2 66  3  9],"[  0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 732  20
  23  29 211]"
27469,crawling\product_crawling\image\27469.jpg,New Balance,New Balance 997 Made in USA Explore by Sea Grey Orange,NEUTRAL GREY,ORANGE,258500,259000,18.0,500,[ 0  0  0  0  0  0  0  0  0  2 69  6  3 18],"[   0    0    0    0    0    0    2    6    7    3    6    7  135   20
   23   29 1092  610  138   17   45]"
5665,crawling\product_crawling\image\5665.jpg,New Balance,New Balance x Premier 998 Made in USA PRMR,BLACK,SAND-WHITE-SILVER,270800,439000,23.0,168200,[ 0  0  0  0  0  0  0  0  2  5  3 70  4 13],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7   9   1 215  20
  23  29   1]"
27678,crawling\product_crawling\image\27678.jpg,New Balance,New Balance x Concepts 575 M80,CREAM,POWDER BLUE,203100,120000,7.0,-83100,[  0   0   0   0   0   0   0   0   0   2  32   3 147   8],"[   0    0    0    0    0    0    0    0    0    0    0    2    6    7
    3    6    7    9  247 1840    1]"
39276,crawling\product_crawling\image\39276.jpg,New Balance,New Balance 1300 Made in USA Grey,GREY,Nan,369300,526666,22.0,157366,[0 0 0 0 0 0 0 0 0 0 2 6 3 9],"[  0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 194  20
  23  29  17]"
34261,crawling\product_crawling\image\34261.jpg,New Balance,New Balance 998 Made in USA Connoisseur Guitar Grey,GREY,SILVER,221500,203000,17.0,-18500,[ 0  0  0  0  0  0  0  0  0  0  2  6  3 13],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
  215   20   23   29 1089 1841   17]"
5023,crawling\product_crawling\image\5023.jpg,New Balance,New Balance x Concepts 997 Luxury Goods,ORANGE,WHITE,289200,299000,21.0,9800,[ 0  0  0  0  0  0  0  0  0  0  2 18  3  4],"[   0    0    0    0    0    0    0    0    0    0    2    6    7    3
    6    7    9  247  135 1746    1]"
28698,crawling\product_crawling\image\28698.jpg,New Balance,New Balance x Concepts 997 Made in USA Rose (Special Box),ROSE,SILVER,283100,180000,11.0,-103100,[  0   0   0   0   0   0   0   0   0   0   2 192   3  13],"[  0   0   0   0   0   0   2   6   7   3   6   7   9 247 135  20  23  29
 436 261 270]"
45389,crawling\product_crawling\image\45389.jpg,New Balance,New Balance x Mita 580 The Battle of Surfaces,YELLOW,Nan,179000,189000,9.0,10000,[ 0  0  0  0  0  0  0  0  0  0  2 24  3  9],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7   9 821 925  76
   1  82   1]"
4082,crawling\product_crawling\image\4082.jpg,New Balance,New Balance 577 Made in UK Seaside Pack Blue,DARK NAVY,TEAL-RED,209200,184000,3.0,-25200,[ 0  0  0  0  0  0  0  0  2 21 17  3 58  7],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
 1093   20   23   51    1   56   24]"
24774,crawling\product_crawling\image\24774.jpg,New Balance,New Balance 1500 Made in UK Contradiction Pack Blue,BLACK,WHITE,195700,109000,14.0,-86700,[0 0 0 0 0 0 0 0 0 0 2 5 3 4],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 169  20  23  51
   1  56  24]"
38820,crawling\product_crawling\image\38820.jpg,New Balance,New Balance 997 Made in USA Distinct Authors Brown,BROWN,BLACK,320000,229000,7.0,-91000,[ 0  0  0  0  0  0  0  0  0  0  2 22  3  5],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
  135   20   23   29 1361 1842   55]"
41975,crawling\product_crawling\image\41975.jpg,New Balance,New Balance x Oshman's 1600 Navy,NAVY,Nan,211900,150000,6.0,-61900,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  9],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7   9
   1 423  38]"
23856,crawling\product_crawling\image\23856.jpg,New Balance,New Balance 1400 Made in USA Light Grey,LIGHT GREY,Nan,239000,293000,233.0,54000,[ 0  0  0  0  0  0  0  0  0  2 14  6  3  9],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23
  29  54  17]"
26267,crawling\product_crawling\image\26267.jpg,New Balance,New Balance 990v3 Made in USA Boston Marathon,PURPLE,ORANGE,239000,159000,46.0,-80000,[ 0  0  0  0  0  0  0  0  0  0  2 28  3 18],"[   0    0    0    0    0    0    0    0    0    2    6    7    3    6
    7  177   20   23   29 1325  806]"
40193,crawling\product_crawling\image\40193.jpg,New Balance,New Balance 990 Made in USA Bringback Burgundy,BURGUNDY,WHITE,203100,350000,50.0,146900,[ 0  0  0  0  0  0  0  0  0  0  2 60  3  4],"[   0    0    0    0    0    0    0    0    0    2    6    7    3    6
    7  464   20   23   29 1362  152]"
91095,crawling\product_crawling\image\91095.jpg,New Balance,New Balance 574 Legacy Green,GREEN,Nan,123100,210000,45.0,86900,[ 0  0  0  0  0  0  0  0  0  0  2 11  3  9],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7
  68 156  28]"
82298,crawling\product_crawling\image\82298.jpg,New Balance,New Balance 530 Navy,NAVY,Nan,109000,135000,85.0,26000,[ 0  0  0  0  0  0  0  0  0  0  2 17  3  9],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6
   7 128  38]"
78508,crawling\product_crawling\image\78508.jpg,New Balance,New Balance 327 Moonbeam Rain Cloud,MOONBEAM,RAIN CLOUD,124400,112333,17.0,-12067,[  0   0   0   0   0   0   0   0   0   2 136   3 115  16],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  53
 396 336  64]"
78365,crawling\product_crawling\image\78365.jpg,New Balance,New Balance 1400 Made in USA Black Red,BLACK,RED,215400,133000,13.0,-82400,[0 0 0 0 0 0 0 0 0 0 2 5 3 7],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23
  29  10  27]"
78071,crawling\product_crawling\image\78071.jpg,New Balance,New Balance 1400 Made in USA Cobalt Black,COBALT,BLACK,234300,161666,9.0,-72634,[  0   0   0   0   0   0   0   0   0   0   2 193   3   5],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23
  29 767  10]"
77617,crawling\product_crawling\image\77617.jpg,New Balance,New Balance XC-72 Red,RED,Nan,139000,155666,19.0,16666,[0 0 0 0 0 0 0 0 0 0 2 7 3 9],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7
 164 145  27]"
76060,crawling\product_crawling\image\76060.jpg,New Balance,New Balance XC-72 Mindful Grey,MINDFUL GREY,SWEET CARAMEL,149000,158000,12.0,9000,[  0   0   0   0   0   0   0   0   2 697   6   3   1 432],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 164
 145   1  17]"
75049,crawling\product_crawling\image\75049.jpg,New Balance,New Balance 1700 Made in USA Dark Grey,DARK GREY,GREY,376200,363333,19.0,-12867,[ 0  0  0  0  0  0  0  0  0  2 21  6  3  6],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 732  20  23
  29  61  17]"
74401,crawling\product_crawling\image\74401.jpg,New Balance,New Balance 2002R Gore-Tex Marblehead,MARBLEHEAD,MOON SHADOW,221500,260000,54.0,38500,[  0   0   0   0   0   0   0   0   0   2 130   3 243 225],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  72
 117 118 397]"
73403,crawling\product_crawling\image\73403.jpg,New Balance,New Balance 574 Mono Wheat Workwear,WORKWEAR,DARK WORKWEAR,104600,80000,20.0,-24600,[  0   0   0   0   0   0   0   0   0   2 283   3  21 283],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  68
 716 364 918]"
57474,crawling\product_crawling\image\57474.jpg,New Balance,New Balance 327 Khaki - JD Sports Exclusive,KHAKI,Nan,119000,160000,71.0,41000,[ 0  0  0  0  0  0  0  0  0  0  2 68  3  9],"[  0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  53 198
 729 618 305]"
57076,crawling\product_crawling\image\57076.jpg,New Balance,New Balance 990 Made in USA Ski Pack Slate,SLATE,TAN,240000,270000,15.0,30000,[ 0  0  0  0  0  0  0  0  0  0  2 75  3 50],"[   0    0    0    0    0    0    0    0    2    6    7    3    6    7
  464   20   23   29 1839   56  237]"
55274,crawling\product_crawling\image\55274.jpg,New Balance,New Balance 2002R Tan - Ssense Exclusive,TAN,BROWN,196900,280000,20.0,83100,[ 0  0  0  0  0  0  0  0  0  0  2 50  3 22],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  72
 167   1 305]"
53037,crawling\product_crawling\image\53037.jpg,New Balance,New Balance 993 Made in USA Triple Black - 2E Wide,BLACK,BLACK,246200,303000,46.0,56800,[0 0 0 0 0 0 0 0 0 0 2 5 3 5],"[  0   0   0   0   0   0   0   2   6   7   3   6   7 353  20  23  29  65
  10 101  81]"
51074,crawling\product_crawling\image\51074.jpg,New Balance,New Balance 990v5 Made in USA Grey - B Narrow,GREY,Nan,239000,166600,62.0,-72400,[0 0 0 0 0 0 0 0 0 0 2 6 3 9],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 255  20  23  29
  17 361 930]"
49870,crawling\product_crawling\image\49870.jpg,New Balance,New Balance 327 Natural Indigo Sky,NATURAL INDIGO,VIBRANT SKY,109000,149000,10.0,40000,[  0   0   0   0   0   0   0   0   2 106  76   3 249 160],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7  53
 421 296 349]"
49445,crawling\product_crawling\image\49445.jpg,New Balance,New Balance 577 Year of the Rat,BLUE,LILAC,211900,200000,8.0,-11900,[  0   0   0   0   0   0   0   0   0   0   2   8   3 304],"[   0    0    0    0    0    0    0    0    0    0    2    6    7    3
    6    7 1093  282   82   76 1079]"
43319,crawling\product_crawling\image\43319.jpg,New Balance,New Balance XC-72 Light Green,LIGHT GREEN,DARK GREEN,139000,151000,63.0,12000,[ 0  0  0  0  0  0  0  0  2 14 11  3 21 11],"[  0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 164
 145  54  28]"
41998,crawling\product_crawling\image\41998.jpg,New Balance,New Balance 1400 Made in USA Grey Silver,GREY,SILVER,236300,276666,29.0,40366,[ 0  0  0  0  0  0  0  0  0  0  2  6  3 13],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23
  29  17  52]"
40838,crawling\product_crawling\image\40838.jpg,New Balance,New Balance 574 Eclipse White,ECLIPSE,NB WHITE,99000,90000,40.0,-9000,[  0   0   0   0   0   0   0   0   0   2 271   3 230   4],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7
  68 782  11]"
40732,crawling\product_crawling\image\40732.jpg,New Balance,New Balance 990v4 Made in USA Grey Black,GREY,BLACK,303400,230000,27.0,-73400,[0 0 0 0 0 0 0 0 0 0 2 6 3 5],"[  0   0   0   0   0   0   0   0   0   2   6   7   3   6   7 289  20  23
  29  17  10]"
40185,crawling\product_crawling\image\40185.jpg,New Balance,New Balance 991 Made in UK Grey Navy,GREY,NAVY,251600,295800,102.0,44200,[ 0  0  0  0  0  0  0  0  0  0  2  6  3 17],[ 0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 91 20 23 51 17 38]
39845,crawling\product_crawling\image\39845.jpg,New Balance,New Balance 237 Workwear Burgundy,WORKWEAR,NB BURGUNDY,133900,73800,38.0,-60100,[  0   0   0   0   0   0   0   0   0   2 283   3 230  60],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   6   7   3   6   7
 266 918 152]"
36165,crawling\product_crawling\image\36165.jpg,New Balance,New Balance 327 Grey White Gold,GREY,WHITE,110700,125600,69.0,14900,[0 0 0 0 0 0 0 0 0 0 2 6 3 4],[ 0  0  0  0  0  0  0  0  0  0  0  2  6  7  3  6  7 53 17 11 66]
35054,crawling\product_crawling\image\35054.jpg,New Balance,New Balance 1400 Made in USA Khaki White Brown,KHAKI WHITE,BROWN,313900,265200,69.0,-48700,[ 0  0  0  0  0  0  0  0  0  2 68  4  3 22],"[  0   0   0   0   0   0   0   0   2   6   7   3   6   7 463  20  23  29
 198  11  55]"
34073,crawling\product_crawling\image\34073.jpg,New Balance,New Balance 997 Made in USA Distinct Weekend Light Blue,LIGHT BLUE,NATURAL,320000,183333,8.0,-136667,[  0   0   0   0   0   0   0   0   0   2  14   8   3 106],"[   0    0    0    0    0    0    0    2    6    7    3    6    7  135
   20   23   29 1361 1432   54   24]"
