,value,action,reward
1854,91451132.51640819,3.0,0.002342414091960343
1855,91452577.21301283,6.0,0.01054036961563
1856,91450326.27581796,2.0,-0.0007610884736072854
1857,91449251.12064087,1.0,-0.0033488677080157005
1858,91438613.96423253,10.0,0.02108222066057
1859,91432814.79934241,9.0,-0.0015222838942335892
1860,91430679.44101958,6.0,-0.004566958639750651
1861,91424258.13199383,1.0,-0.0036538236327437004
1862,91401129.71222821,4.0,-0.05482276316097101
1863,91401125.85563567,4.0,-0.039610922301639
1864,91401125.85563567,9.0,-0.0015239613617168413
1865,91377206.24185905,7.0,0.00070338327354591
1866,91378458.28559989,6.0,0.0011722230037092274
1867,91369842.78011689,4.0,-0.009143125073257652
1868,91369839.45756616,10.0,0.0046891118822056654
1869,91328443.25627013,7.0,0.0004688892014814705
1870,91332729.76008901,3.0,-0.003047636909226381
1871,91330585.50701451,0.0,0.0
1872,91330584.43542403,9.0,0.004688892014814705
1873,91318817.43984139,8.0,0.0017581696282076287
1874,91319156.32293487,3.0,0.032816858489015
1875,91340700.1010207,1.0,0.00046850476703497185
1876,91342085.00319333,5.0,0.0
1877,91362168.31729162,8.0,0.0058520599250925
1878,91364987.39868158,9.0,-0.009127076995081501
1879,91343830.41924627,0.0,-0.012171145023869
1880,91337444.33054006,10.0,-0.048693697911781
1881,91274611.30307184,0.0,0.002341920374704376
1882,91276747.41271746,2.0,-0.0030443538944327497
1883,91273539.50444236,7.0,0.004918263150499
1884,91290331.86241275,9.0,0.00585219691472
1885,91285181.63104174,3.0,0.005851512030705
1886,91289020.61949578,1.0,0.0004680661845579693
1887,91290403.05495359,9.0,0.01170110692471
1888,91289105.28719035,6.0,0.0035095107742022513
1889,91286715.60194302,4.0,-0.021289537712885
1890,91286712.05045485,1.0,-0.00060837213655629
1891,91286712.05045485,3.0,-0.001521001521004317
1892,91286712.05045485,1.0,0.0021060513876530003
1893,91286712.05045485,1.0,-0.0003041433685043726
1894,91286712.05045485,7.0,0.003041504843011
1895,91284924.63177264,3.0,-0.004560870073673784
1896,91284604.05388571,9.0,0.004678143712577576
1897,91267410.28331196,10.0,0.0023388530264734086
1898,91247877.9608784,3.0,-0.001520218911522098
1899,91246808.51993299,7.0,0.0016371971185329998
1900,91252745.9914501,7.0,0.0025723171900939997
1901,91264663.49521364,0.0,0.00701360639641
1902,91268472.16660282,3.0,0.005843852267415
1903,91270059.00713034,8.0,0.0
1904,91260349.16153945,9.0,0.00701180320206
1905,91254500.0999358,7.0,-0.00030380220139747394
1906,91251524.34575741,6.0,0.0035054919373722626
1907,91250454.11967069,9.0,0.0011684153950364262
1908,91249160.4326045,8.0,-0.0030378090386484757
1909,91240272.13944474,9.0,-0.0015190465061898362
1910,91236970.61220954,8.0,-0.0083549510388175
1911,91213682.13279966,10.0,-0.021272616765621002
1912,91197837.01191512,10.0,-0.030394426129847
1913,91176515.11934131,6.0,-0.0091204602324485
1914,91163721.70785272,1.0,0.0002338907730092821
1915,91165640.2928985,8.0,0.0005847132566183522
1916,91166473.16935527,5.0,0.0
1917,91164500.8530139,3.0,0.0
1918,91164498.8797114,2.0,0.0
1919,91164498.38638578,7.0,0.00023388530264734086
1920,91162400.4738851,10.0,-0.003040437823044196
1921,91133478.75093815,8.0,-0.0022803817008151817
1922,91127086.25564799,2.0,0.001169508572496092
1923,91130283.11113723,2.0,0.0005847269325232052
1924,91131481.53200558,9.0,0.003508279539710113
1925,91126514.04317394,4.0,0.0
1926,91126510.71085651,4.0,0.007016066792964182
1927,91126510.71085651,1.0,-0.0006080164632150665
1928,91126510.71085651,0.0,-0.004560336763329564
1929,91126510.71085651,4.0,-0.009121313469132586
1930,91126510.71085651,1.0,0.0007016887308797237
1931,91126510.71085651,4.0,-0.018242626938276
1932,91126510.71085651,2.0,-0.00608172908236075
1933,91126510.71085651,5.0,0.0
1934,91126510.71085651,8.0,-0.002282837742915711
1935,91113520.75583813,1.0,0.0014049219097570002
1936,91116401.02347699,4.0,-0.009130709620018829
1937,91116400.06287214,1.0,0.00023413720440235158
1938,91116400.06287214,3.0,0.0
1939,91116400.06287214,6.0,-0.006087424785185536
1940,91089356.44824132,1.0,-0.000304399747113715
1941,91088396.23901597,4.0,-0.009132206247365326
1942,91088394.3180644,4.0,-0.009132847809282252
1943,91088394.3180644,7.0,-0.0009133489461361499
1944,91083200.35969238,7.0,-0.0036536524814374007
1945,91074238.2235024,3.0,-0.006091132716409819
1946,91073427.18962699,4.0,-0.04264192497832801
1947,91073426.78411014,6.0,-0.028945086366508003
1948,91030382.65266964,8.0,-0.006858469330329501
1949,91012687.41773048,0.0,-0.007622129974907501
1950,91009350.93705793,8.0,0.0011727729042565471
1951,91003598.14426035,6.0,0.01289989680082
1952,91009295.12612943,8.0,-0.006096560133186251
1953,90992591.19414297,7.0,0.0053941227514709995
1954,91032258.34241605,10.0,-0.0030472082884080982
1955,91022213.14882463,4.0,-0.009141839150509368
1956,91022208.87908712,0.0,0.00586056542735
1957,91022208.87908712,8.0,-0.0022853526474925223
1958,91009232.03245817,0.0,-0.0015236755743114339
1959,91008964.80926618,5.0,0.0
1960,91010031.56745102,4.0,0.0
1961,91010031.03380524,8.0,0.001757963574994248
1962,91000255.76973665,7.0,-0.0012187690432667875
1963,90994070.73374201,8.0,0.0005860015939218588
1964,90987447.36186317,3.0,-0.0015235684316616815
1965,90986919.72151312,0.0,-0.004570812432612148
1966,90986129.31468794,9.0,0.00703251365479
1967,90973381.10146312,5.0,0.0
1968,90988956.16725996,9.0,0.007029382820185
1969,90988983.00629255,10.0,0.018742385905729998
1970,90996078.12474313,8.0,-0.001522533495737222
1971,90991816.10975744,1.0,0.0002342468962290845
1972,90993734.15012115,3.0,-0.010657984118431002
1973,90987017.59653503,2.0,0.004099896916875
1974,90992053.09229848,8.0,-0.0022838537396649428
1975,90981301.64946195,1.0,0.0002342578710634591
1976,90982266.61419931,7.0,-0.0009135842957196383
1977,90976532.49264523,5.0,0.0
1978,90976532.49264523,4.0,-0.0030454950100800016
1979,90976530.3279844,4.0,-0.003045566358208518
1980,90976530.3279844,2.0,-0.006852684846780499
1981,90976530.3279844,5.0,0.0
1982,90976530.3279844,6.0,0.0
1983,90953788.3271985,9.0,0.004686474833626164
1984,90948817.3347052,3.0,-0.012183692596062
1985,90942421.41292585,2.0,0.001171728533932992
1986,90943619.94853078,5.0,0.0
1987,90943619.94853078,10.0,0.01640343066036
1988,90925859.91875891,0.0,0.011714814554485
1989,90936513.41045544,1.0,0.00023424140919603434
1990,90937472.20338622,4.0,0.0
1991,90937470.28441492,8.0,0.00644148786658
1992,90931961.89178503,1.0,0.0007025267545612834
1993,90933399.59072849,1.0,-0.0006088137498243552
1994,90932536.81152637,5.0,0.0
1995,90940300.96123092,10.0,0.03277000140442
1996,90933849.23241426,7.0,-0.0012167727442912168
1997,90925336.77366023,4.0,0.01638116633904
1998,90925332.51439595,7.0,0.0
1999,90920786.67326139,10.0,-0.0030417183368758316
2000,90877749.02656524,10.0,-0.0030417895081724655
2001,90875643.0896325,4.0,-0.009125582048337133
2002,90875638.83472194,2.0,0.0005850142743457632
2003,90875638.83472194,8.0,-0.00380250380250325
2004,90861622.3280196,7.0,-0.00030423589983674676
2005,90857524.27649167,10.0,0.035104963841890005
2006,90858758.93486296,3.0,-0.0197688564476845
2007,90844935.42385721,8.0,0.0
2008,90839259.19956635,8.0,-0.0007605719501069252
2009,90833474.62045959,9.0,-0.007605897495897999
2010,90817956.3103275,1.0,0.00023405500292561499
2011,90819600.18827797,2.0,-0.00988859242615725
2012,90803567.99141923,6.0,0.0023412075948803235
2013,90797395.3078987,10.0,-0.033477701041785005
2014,90764486.09266005,0.0,-0.0289200074934355
2015,90744290.23485121,10.0,-0.045683495373074
2016,90689715.03585888,2.0,0.0011717834544178185
2017,90692902.83104065,9.0,-0.0015232470941128895
2018,90685379.61992519,0.0,0.010545803941785
2019,90693747.2607305,3.0,-0.009137769447040001
2020,90690956.49644607,8.0,-0.001523175704175872
2021,90680341.17520437,10.0,0.0
2022,90653779.82063498,4.0,-0.006092988376451558
2023,90653775.56840028,7.0,-0.0006093273962972656
2024,90648818.39815107,7.0,0.0009374707040410437
2025,90646354.22488831,3.0,-0.0167557180352445
2026,90644133.6943395,9.0,-0.0030472797168340504
2027,90621300.5643703,4.0,-0.018284535502467
2028,90621298.23662326,0.0,-0.024382810118861998
2029,90621298.23662326,3.0,0.011726903862840001
2030,90621298.23662326,6.0,0.010551738692055
2031,90608207.15956952,9.0,0.010549512378095
2032,90611226.00792418,9.0,0.008203445447085
2033,90618578.19500129,8.0,-0.006092988376449
2034,90601765.99899259,1.0,-0.0021329458091123004
2035,90589639.30010486,5.0,0.0
2036,90563654.34210578,5.0,0.0
2037,90561922.01157251,7.0,0.00234516076077
2038,90578802.20663445,3.0,-0.0137159738341405
2039,90570828.77544913,3.0,-0.012194549974204
2040,90567284.92979091,2.0,-0.003049209551063415
2041,90565956.09844193,10.0,0.0
2042,90527756.5348399,6.0,0.0
2043,90527766.0847308,10.0,0.0117288294628
2044,90538393.47664909,8.0,-0.00838512958836475
2045,90515034.2118751,2.0,-0.007624812312312001
2046,90499106.37893619,0.0,-0.021354484441732
2047,90487956.04602647,6.0,0.014084507042255
2048,90491339.20406625,7.0,0.005632216277104
2049,90526563.6775446,1.0,-0.0006098133033121124
2050,90523815.54217155,8.0,0.0005863864521282736
2051,90521383.63210559,10.0,-0.0030491380321395764
2052,90507282.96105103,8.0,-0.006098419102126
2053,90490299.65499556,10.0,0.02345986017924
2054,90511533.0425882,8.0,0.0005863589454924156
2055,90513655.93173106,3.0,-0.0015244975021722063
2056,90512592.36292781,4.0,-0.0030490665165605613
2057,90512590.23897666,5.0,0.0
2058,90512590.23897666,9.0,-0.006098276064264718
2059,90485718.28543854,5.0,0.0
2060,90484656.80320284,5.0,0.0
2061,90484656.80320284,9.0,-0.0015247478301666506
2062,90471757.42733419,0.0,-0.0015247835980231055
2063,90470959.82441717,10.0,-0.015248193675520001
2064,90432081.47498724,0.0,-0.0213499753654135
2065,90417222.99643275,5.0,0.0
2066,90415100.65998177,10.0,-0.003051141831149628
2067,90390379.75835486,1.0,-0.0027460920997029003
2068,90373190.5549325,10.0,-0.015259290560358
2069,90358073.7014492,7.0,-0.0030522163786608
2070,90336858.17561075,0.0,0.002348410126340461
2071,90338977.62810332,10.0,-0.015263948900993
2072,90305789.40040725,0.0,-0.0015265741327891158
2073,90304726.56291199,1.0,-0.000610643994550797
2074,90302817.06365474,10.0,-0.030533633972179
2075,90256780.64655194,0.0,-0.0106892825259545
2076,90249355.09692289,10.0,-0.024436664395312
2077,90209834.66752613,8.0,-0.00992926135695975
2078,90182271.79558231,7.0,-0.0015280455122464998
2079,90171670.65110597,10.0,0.051724543295779996
2080,90218319.14465186,1.0,0.003289860180941
2081,90245031.2259398,5.0,0.0
2082,90262203.55090919,4.0,0.0187890459862
2083,90262199.73292895,4.0,0.01174094772931
2084,90262199.73292895,7.0,0.00023479138785198475
2085,90257898.97466949,1.0,0.0009391435011263385
2086,90258661.87259997,7.0,0.00023476382758902403
2087,90254939.10901468,5.0,0.0
2088,90257624.00286497,5.0,0.0
2089,90259158.22792229,2.0,0.0023469770935036216
2090,90260308.70484126,2.0,-0.004576175725147
2091,90259014.05854362,4.0,-0.003051213444121847
2092,90259013.62682708,9.0,-0.006102570120877782
2093,90232213.9768533,9.0,0.004694725475928862
2094,90227292.96233676,3.0,0.0
2095,90227291.37287688,10.0,0.004694284708373075
2096,90203337.17458484,5.0,0.0
2097,90222397.04098685,5.0,0.0
2098,90239339.14445531,10.0,0.02111486486486
2099,90258407.15293896,4.0,0.014073604953910001
2100,90258402.91661882,6.0,0.0
2101,90235840.4326936,9.0,0.0023452707615057022
2102,90227739.5080511,6.0,0.002345160760774956
2103,90225807.85007322,6.0,0.0035175761555206186
2104,90228943.02214447,0.0,0.0
2105,90228941.03740118,4.0,-0.003048351545280603
2106,90228939.0526579,3.0,-0.019814749677567002
2107,90228939.0526579,9.0,-0.0121974103959435
2108,90197918.09282269,0.0,0.0
2109,90197917.03406338,1.0,-0.0036599099099095
2110,90192202.48515305,5.0,0.0
2111,90195059.70667025,6.0,0.009385705570415
2112,90187956.55024645,3.0,0.00234598601792646
2113,90189251.53544101,0.0,0.0
2114,90189250.88697587,7.0,0.0009383503800308723
2115,90187445.4518103,6.0,0.003518483768061298
2116,90174191.78012836,7.0,-0.0003049138032139576
2117,90171084.53530596,9.0,-0.013721442979777001
2118,90147584.84482265,10.0,0.0046920821114460045
2119,90144091.01194459,7.0,0.002580524080981
2120,90167355.09075597,9.0,-0.0030489234954766964
2121,90163127.22921635,3.0,0.004690871563939325
2122,90167354.71261951,6.0,0.00586303939962
2123,90164015.86066368,8.0,-0.0015242115136587797
2124,90157763.88407998,4.0,-0.018291396008717
2125,90157760.44620146,4.0,0.0
2126,90157760.44620146,1.0,0.0007036142317695671
2127,90157760.44620146,7.0,0.0
2128,90153252.98105796,10.0,-0.003048780487800995
2129,90110573.76021194,5.0,0.0
2130,90110573.76021194,7.0,0.0007035812284539311
2131,90116918.36788559,8.0,-0.0045729562403232496
2132,90104239.05662437,1.0,0.00046908715639393256
2133,90108043.79598594,3.0,0.01289929171162
2134,90118506.08896762,3.0,0.00937888344392
2135,90122310.29957016,4.0,0.00937712450477246
2136,90122309.34780392,9.0,0.0023440613206471284
2137,90101893.40518385,5.0,0.0
2138,90075486.87775019,2.0,0.0035179886486200003
2139,90080239.52429363,1.0,-0.0018290967076252003
2140,90075961.508331,6.0,0.0011726628828756525
2141,90062456.66361733,5.0,0.0
2142,90062456.66361733,6.0,-0.007622129974907501
2143,90046189.12324484,7.0,-0.001219683820425366
2144,90038254.18716224,2.0,0.0017593244194202828
2145,90042297.55092342,1.0,-0.0009147843220043139
2146,90038657.444529,1.0,-0.005794041754632301
2147,90017910.13289204,4.0,0.00234681185609098
2148,90017907.9478981,6.0,0.01408054069276
2149,90008080.59157187,4.0,-0.024399399399401
2150,90008078.47801426,5.0,0.0
2151,90008078.47801426,9.0,0.008211914314535
2152,89992969.9565002,7.0,-100.0
